subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,lr,beta,ev_l,ev_r,model
2,2,22,0,1.0,0.0,1.0,numberbar_pos,-0.08556667099560022,0.23859850572284944,0.6593165893297662,2.0224465789858486,0.08556667099560022,0.6593165893297662,sim_basic
2,2,23,1,0.0,1.0,1.0,numberbar_pos,0.3406834106702338,0.7815079932558414,0.6593165893297662,2.0224465789858486,0.029151145314478856,0.6593165893297662,sim_basic
2,2,24,0,1.0,1.0,0.0,numberbar_pos,0.9708488546855212,0.15074698703953812,0.6593165893297662,2.0224465789858486,0.029151145314478856,0.8839348136940969,sim_basic
2,2,25,0,1.0,1.0,0.0,numberbar_pos,0.3307520990595535,0.39312557242906454,0.6593165893297662,2.0224465789858486,0.6692479009404465,0.8839348136940969,sim_basic
2,2,26,0,1.0,1.0,0.0,numberbar_pos,0.11268175319394769,0.5017106965054806,0.6593165893297662,2.0224465789858486,0.8873182468060523,0.8839348136940969,sim_basic
2,2,27,0,1.0,1.0,0.0,numberbar_pos,0.0383888039984156,0.5391935109874333,0.6593165893297662,2.0224465789858486,0.9616111960015844,0.8839348136940969,sim_basic
2,2,28,0,1.0,1.0,0.0,numberbar_pos,0.013078428677731346,0.5518838674058141,0.6593165893297662,2.0224465789858486,0.9869215713222687,0.8839348136940969,sim_basic
2,2,29,0,1.0,0.0,0.0,numberbar_pos,-0.9955443963118631,0.5561927150136726,0.6593165893297662,2.0224465789858486,0.9955443963118631,0.8839348136940969,sim_basic
2,2,30,1,0.0,1.0,0.0,numberbar_pos,0.11606518630590312,0.7505910258096056,0.6593165893297662,2.0224465789858486,0.3391654604091644,0.8839348136940969,sim_basic
2,2,31,1,0.0,0.0,0.0,numberbar_pos,-0.9604585164692288,0.7784285359619769,0.6593165893297662,2.0224465789858486,0.3391654604091644,0.9604585164692288,sim_basic
2,2,32,0,1.0,1.0,0.0,numberbar_pos,0.6608345395908356,0.5060433712731617,0.6593165893297662,2.0224465789858486,0.3391654604091644,0.32721228319800977,sim_basic
2,2,33,0,1.0,1.0,0.0,numberbar_pos,0.22513536483649954,0.7120482957672009,0.6593165893297662,2.0224465789858486,0.7748646351635005,0.32721228319800977,sim_basic
2,2,34,0,1.0,1.0,0.0,numberbar_pos,0.07669988395498606,0.7695116543119057,0.6593165893297662,2.0224465789858486,0.9233001160450139,0.32721228319800977,sim_basic
3,0,0,0,1.0,-1.0,1.0,numberbar_mixed,-1.0,0.5,0.6254525211884964,1.4194247692956903,0.0,0.0,sim_basic
3,0,1,0,1.0,-1.0,1.0,numberbar_mixed,-0.37454747881150363,0.29156759138478316,0.6254525211884964,1.4194247692956903,-0.6254525211884964,0.0,sim_basic
3,0,2,1,0.0,1.0,1.0,numberbar_mixed,1.0,0.7721162709743199,0.6254525211884964,1.4194247692956903,-0.8597141861159463,0.0,sim_basic
3,0,3,1,0.0,-1.0,1.0,numberbar_mixed,-1.6254525211884965,0.8916862679578287,0.6254525211884964,1.4194247692956903,-0.8597141861159463,0.6254525211884964,sim_basic
3,0,4,0,1.0,1.0,1.0,numberbar_mixed,1.8597141861159463,0.33960978689236054,0.6254525211884964,1.4194247692956903,-0.8597141861159463,-0.39119085626104655,sim_basic
3,0,5,0,1.0,-1.0,1.0,numberbar_mixed,-1.3034487402802848,0.7282948777250619,0.6254525211884964,1.4194247692956903,0.3034487402802848,-0.39119085626104655,sim_basic
3,0,6,0,1.0,1.0,1.0,numberbar_mixed,1.5117965605679888,0.45730653360512474,0.6254525211884964,1.4194247692956903,-0.511796560567989,-0.39119085626104655,sim_basic
3,0,7,0,1.0,-1.0,1.0,numberbar_mixed,-1.433760409763357,0.7633178208025243,0.6254525211884964,1.4194247692956903,0.43376040976335706,-0.39119085626104655,sim_basic
3,0,8,0,1.0,-1.0,1.0,numberbar_mixed,-0.5370113466966138,0.4745441352954087,0.6254525211884964,1.4194247692956903,-0.46298865330338623,-0.39119085626104655,sim_basic
3,0,9,1,0.0,1.0,1.0,numberbar_mixed,1.3911908562610464,0.6407592463209966,0.6254525211884964,1.4194247692956903,-0.798863754001613,-0.39119085626104655,sim_basic
3,0,10,1,0.0,1.0,1.0,numberbar_mixed,0.521067027758192,0.8598128367037282,0.6254525211884964,1.4194247692956903,-0.798863754001613,0.478932972241808,sim_basic
3,0,11,1,0.0,1.0,1.0,numberbar_mixed,0.1951643415386346,0.9068976917941022,0.6254525211884964,1.4194247692956903,-0.798863754001613,0.8048356584613654,sim_basic
3,0,12,1,0.0,-1.0,1.0,numberbar_mixed,-1.9269016879227971,0.9205317714251446,0.6254525211884964,1.4194247692956903,-0.798863754001613,0.9269016879227971,sim_basic
3,0,13,1,0.0,-1.0,0.0,numberbar_mixed,-0.7217161691291145,0.6767605280249956,0.6254525211884964,1.4194247692956903,-0.798863754001613,-0.2782838308708855,sim_basic
3,0,14,1,0.0,-1.0,0.0,numberbar_mixed,-0.2703169715648066,0.5245295013051293,0.6254525211884964,1.4194247692956903,-0.798863754001613,-0.7296830284351934,sim_basic
3,0,15,0,1.0,-1.0,0.0,numberbar_mixed,-0.20113624599838698,0.5353872173460172,0.6254525211884964,1.4194247692956903,-0.798863754001613,-0.8987534598204407,sim_basic
3,0,16,0,1.0,1.0,0.0,numberbar_mixed,1.9246649261636937,0.4908061920818379,0.6254525211884964,1.4194247692956903,-0.9246649261636938,-0.8987534598204407,sim_basic
3,0,17,0,1.0,1.0,0.0,numberbar_mixed,0.7208783956515404,0.8418296473555685,0.6254525211884964,1.4194247692956903,0.27912160434845956,-0.8987534598204407,sim_basic
3,0,18,0,1.0,1.0,0.0,numberbar_mixed,0.27000318562096615,0.9098568635364299,0.6254525211884964,1.4194247692956903,0.7299968143790339,-0.8987534598204407,sim_basic
3,0,19,0,1.0,-1.0,0.0,numberbar_mixed,-1.8988709875545928,0.9276804385545951,0.6254525211884964,1.4194247692956903,0.8988709875545927,-0.8987534598204407,sim_basic
3,0,20,1,0.0,-1.0,0.0,numberbar_mixed,-0.10124654017955925,0.2961273882321578,0.6254525211884964,1.4194247692956903,-0.28878265902311717,-0.8987534598204407,sim_basic
3,0,21,0,1.0,-1.0,0.0,numberbar_mixed,-0.7112173409768828,0.722258563615795,0.6254525211884964,1.4194247692956903,-0.28878265902311717,-0.9620783636373584,sim_basic
3,0,22,0,1.0,1.0,0.0,numberbar_mixed,1.733615338050087,0.5803684454385357,0.6254525211884964,1.4194247692956903,-0.733615338050087,-0.9620783636373584,sim_basic
3,0,23,0,1.0,1.0,0.0,numberbar_mixed,0.6493212540956127,0.8656880979681951,0.6254525211884964,1.4194247692956903,0.3506787459043873,-0.9620783636373584,sim_basic
3,0,24,0,1.0,1.0,0.0,numberbar_mixed,0.24320163866023548,0.9198135323218448,0.6254525211884964,1.4194247692956903,0.7567983613397645,-0.9620783636373584,sim_basic
3,0,25,0,1.0,-1.0,1.0,numberbar_mixed,-1.9089094393969825,0.9343630599996516,0.6254525211884964,1.4194247692956903,0.9089094393969825,-0.9620783636373584,sim_basic
3,0,26,0,1.0,-1.0,1.0,numberbar_mixed,-0.7149772178056206,0.7233278733146842,0.6254525211884964,1.4194247692956903,-0.2850227821943794,-0.9620783636373584,sim_basic
3,0,27,1,0.0,1.0,1.0,numberbar_mixed,1.9620783636373584,0.4191448169604738,0.6254525211884964,1.4194247692956903,-0.7322070856632414,-0.9620783636373584,sim_basic
3,0,28,0,1.0,-1.0,1.0,numberbar_mixed,-0.26779291433675856,0.19535002197743098,0.6254525211884964,1.4194247692956903,-0.7322070856632414,0.26510849566902683,sim_basic
3,0,29,0,1.0,1.0,1.0,numberbar_mixed,1.899698839091582,0.16065584072047057,0.6254525211884964,1.4194247692956903,-0.8996988390915821,0.26510849566902683,sim_basic
3,0,30,0,1.0,-1.0,1.0,numberbar_mixed,-1.2884725893171076,0.5082901335166419,0.6254525211884964,1.4194247692956903,0.2884725893171076,0.26510849566902683,sim_basic
3,0,31,1,0.0,1.0,1.0,numberbar_mixed,0.7348915043309732,0.7522633603015414,0.6254525211884964,1.4194247692956903,-0.5174058401535474,0.26510849566902683,sim_basic
3,0,32,1,0.0,-1.0,1.0,numberbar_mixed,-1.7247482398528409,0.8536030204253475,0.6254525211884964,1.4194247692956903,-0.5174058401535474,0.7247482398528409,sim_basic
3,0,33,1,0.0,1.0,1.0,numberbar_mixed,1.35399989517854,0.557727046588061,0.6254525211884964,1.4194247692956903,-0.5174058401535474,-0.3539998951785399,sim_basic
3,0,34,1,0.0,1.0,1.0,numberbar_mixed,0.5071372470501623,0.8075238382458745,0.6254525211884964,1.4194247692956903,-0.5174058401535474,0.4928627529498377,sim_basic
3,1,0,0,1.0,-1.0,1.0,numberbar_neg,-1.0,0.5,0.6254525211884964,1.4194247692956903,0.0,0.0,sim_basic
3,1,1,1,0.0,0.0,1.0,numberbar_neg,0.0,0.7084324086152168,0.6254525211884964,1.4194247692956903,-0.6254525211884964,0.0,sim_basic
3,1,2,1,0.0,-1.0,1.0,numberbar_neg,-1.0,0.7084324086152168,0.6254525211884964,1.4194247692956903,-0.6254525211884964,0.0,sim_basic
3,1,3,1,0.0,0.0,1.0,numberbar_neg,0.6254525211884964,0.5,0.6254525211884964,1.4194247692956903,-0.6254525211884964,-0.6254525211884964,sim_basic
3,1,4,1,0.0,0.0,1.0,numberbar_neg,0.23426166492744988,0.6353564759467932,0.6254525211884964,1.4194247692956903,-0.6254525211884964,-0.23426166492744988,sim_basic
3,1,5,0,1.0,-1.0,1.0,numberbar_neg,-0.37454747881150363,0.31794335624404674,0.6254525211884964,1.4194247692956903,-0.6254525211884964,-0.08774211598076159,sim_basic
3,1,6,1,0.0,0.0,1.0,numberbar_neg,0.08774211598076159,0.7494641156575191,0.6254525211884964,1.4194247692956903,-0.8597141861159463,-0.08774211598076159,sim_basic
3,1,7,1,0.0,0.0,1.0,numberbar_neg,0.0328635883261808,0.7638045369061949,0.6254525211884964,1.4194247692956903,-0.8597141861159463,-0.0328635883261808,sim_basic
3,1,8,0,1.0,-1.0,1.0,numberbar_neg,-0.1402858138840537,0.2309725224316181,0.6254525211884964,1.4194247692956903,-0.8597141861159463,-0.01230897415227018,sim_basic
3,1,9,1,0.0,-1.0,1.0,numberbar_neg,-0.9876910258477298,0.7904054812729576,0.6254525211884964,1.4194247692956903,-0.9474563020967078,-0.01230897415227018,sim_basic
3,1,10,0,1.0,0.0,1.0,numberbar_neg,0.9474563020967078,0.3892380477886419,0.6254525211884964,1.4194247692956903,-0.9474563020967078,-0.6300628164239851,sim_basic
3,1,11,1,0.0,-1.0,1.0,numberbar_neg,-0.3699371835760149,0.4035682415827925,0.6254525211884964,1.4194247692956903,-0.3548673692343922,-0.6300628164239851,sim_basic
3,1,12,0,1.0,0.0,1.0,numberbar_neg,0.3548673692343922,0.6723962670354217,0.6254525211884964,1.4194247692956903,-0.3548673692343922,-0.8614409605729753,sim_basic
3,1,13,0,1.0,0.0,0.0,numberbar_neg,0.13291467845921257,0.7377077203120241,0.6254525211884964,1.4194247692956903,-0.13291467845921257,-0.8614409605729753,sim_basic
3,1,14,0,1.0,-1.0,0.0,numberbar_neg,-0.9502171422860602,0.7598920218218844,0.6254525211884964,1.4194247692956903,-0.04978285771393974,-0.8614409605729753,sim_basic
3,1,15,1,0.0,-1.0,0.0,numberbar_neg,-0.13855903942702474,0.42348062600972075,0.6254525211884964,1.4194247692956903,-0.6440985650332843,-0.8614409605729753,sim_basic
3,1,16,0,1.0,0.0,0.0,numberbar_neg,0.6440985650332843,0.6062345456533877,0.6254525211884964,1.4194247692956903,-0.6440985650332843,-0.9481030611160641,sim_basic
3,1,17,1,0.0,-1.0,0.0,numberbar_neg,-0.05189693888393587,0.26828698388346134,0.6254525211884964,1.4194247692956903,-0.24124549363932396,-0.9481030611160641,sim_basic
3,1,18,0,1.0,0.0,0.0,numberbar_neg,0.24124549363932396,0.7406605015114672,0.6254525211884964,1.4194247692956903,-0.24124549363932396,-0.9805621323829872,sim_basic
3,1,19,0,1.0,0.0,0.0,numberbar_neg,0.09035789141724543,0.7796414168920645,0.6254525211884964,1.4194247692956903,-0.09035789141724543,-0.9805621323829872,sim_basic
3,1,20,0,1.0,0.0,0.0,numberbar_neg,0.033843320421052876,0.7931135207090341,0.6254525211884964,1.4194247692956903,-0.033843320421052876,-0.9805621323829872,sim_basic
3,1,21,0,1.0,0.0,0.0,numberbar_neg,0.012675930338315232,0.7980001207346706,0.6254525211884964,1.4194247692956903,-0.012675930338315232,-0.9805621323829872,sim_basic
3,1,22,0,1.0,0.0,0.0,numberbar_neg,0.004747737749806221,0.7998080527030271,0.6254525211884964,1.4194247692956903,-0.004747737749806221,-0.9805621323829872,sim_basic
3,1,23,0,1.0,-1.0,0.0,numberbar_neg,-0.9982217467957519,0.8004820788139106,0.6254525211884964,1.4194247692956903,-0.0017782532042481215,-0.9805621323829872,sim_basic
3,1,24,0,1.0,0.0,0.0,numberbar_neg,0.626118561442836,0.6231889708408462,0.6254525211884964,1.4194247692956903,-0.626118561442836,-0.9805621323829872,sim_basic
3,1,25,0,1.0,-1.0,1.0,numberbar_neg,-0.7654888713745003,0.7424923757539479,0.6254525211884964,1.4194247692956903,-0.23451112862549972,-0.9805621323829872,sim_basic
3,1,26,1,0.0,0.0,1.0,numberbar_neg,0.9805621323829872,0.4062775470339516,0.6254525211884964,1.4194247692956903,-0.7132880731684175,-0.9805621323829872,sim_basic
3,1,27,1,0.0,0.0,1.0,numberbar_neg,0.36726707450207974,0.6203774883143455,0.6254525211884964,1.4194247692956903,-0.7132880731684175,-0.36726707450207974,sim_basic
3,1,28,0,1.0,-1.0,1.0,numberbar_neg,-0.28671192683158253,0.30635745946608,0.6254525211884964,1.4194247692956903,-0.7132880731684175,-0.13755895680523064,sim_basic
3,1,29,1,0.0,-1.0,1.0,numberbar_neg,-0.8624410431947693,0.7449280711338196,0.6254525211884964,1.4194247692956903,-0.8926127706600424,-0.13755895680523064,sim_basic
3,1,30,1,0.0,0.0,1.0,numberbar_neg,0.676974881647836,0.5759285764227379,0.6254525211884964,1.4194247692956903,-0.8926127706600424,-0.676974881647836,sim_basic
3,1,31,1,0.0,0.0,1.0,numberbar_neg,0.253559235139913,0.7124039935552969,0.6254525211884964,1.4194247692956903,-0.8926127706600424,-0.253559235139913,sim_basic
3,1,32,1,0.0,0.0,1.0,numberbar_neg,0.09496997225102763,0.7562435565984863,0.6254525211884964,1.4194247692956903,-0.8926127706600424,-0.09496997225102763,sim_basic
3,1,33,1,0.0,-1.0,1.0,numberbar_neg,-0.9644292363305791,0.771448201043204,0.6254525211884964,1.4194247692956903,-0.8926127706600424,-0.03557076366942086,sim_basic
3,1,34,0,1.0,-1.0,1.0,numberbar_neg,-0.10738722933995759,0.4108862287227998,0.6254525211884964,1.4194247692956903,-0.8926127706600424,-0.6387754610402778,sim_basic
3,2,0,0,1.0,1.0,0.0,numberbar_pos,1.0,0.5,0.6254525211884964,1.4194247692956903,0.0,0.0,sim_basic
3,2,1,0,1.0,0.0,0.0,numberbar_pos,-0.6254525211884964,0.7084324086152168,0.6254525211884964,1.4194247692956903,0.6254525211884964,0.0,sim_basic
3,2,2,1,0.0,0.0,0.0,numberbar_pos,0.0,0.41762837089785276,0.6254525211884964,1.4194247692956903,0.23426166492744988,0.0,sim_basic
3,2,3,0,1.0,1.0,0.0,numberbar_pos,0.7657383350725502,0.5823716291021472,0.6254525211884964,1.4194247692956903,0.23426166492744988,0.0,sim_basic
3,2,4,1,0.0,0.0,0.0,numberbar_pos,0.0,0.2665248695452041,0.6254525211884964,1.4194247692956903,0.713194637169258,0.0,sim_basic
3,2,5,0,1.0,1.0,0.0,numberbar_pos,0.286805362830742,0.733475130454796,0.6254525211884964,1.4194247692956903,0.713194637169258,0.0,sim_basic
3,2,6,0,1.0,1.0,0.0,numberbar_pos,0.10742222555787295,0.7802196770041713,0.6254525211884964,1.4194247692956903,0.892577774442127,0.0,sim_basic
3,2,7,0,1.0,1.0,0.0,numberbar_pos,0.040234723751021995,0.7961356242919491,0.6254525211884964,1.4194247692956903,0.959765276248978,0.0,sim_basic
3,2,8,0,1.0,1.0,0.0,numberbar_pos,0.015069814341622578,0.8018717766068666,0.6254525211884964,1.4194247692956903,0.9849301856583774,0.0,sim_basic
3,2,9,1,0.0,1.0,0.0,numberbar_pos,1.0,0.19601128111948446,0.6254525211884964,1.4194247692956903,0.9943556390321878,0.0,sim_basic
3,2,10,0,1.0,1.0,0.0,numberbar_pos,0.005644360967812179,0.6279962412843237,0.6254525211884964,1.4194247692956903,0.9943556390321878,0.6254525211884964,sim_basic
3,2,11,0,1.0,1.0,0.0,numberbar_pos,0.002114081169996118,0.6291661352759732,0.6254525211884964,1.4194247692956903,0.9978859188300039,0.6254525211884964,sim_basic
3,2,12,1,0.0,1.0,0.0,numberbar_pos,0.37454747881150363,0.37039607283353687,0.6254525211884964,1.4194247692956903,0.9992081762277751,0.6254525211884964,sim_basic
3,2,13,0,1.0,1.0,1.0,numberbar_pos,0.0007918237722248644,0.5493392181899537,0.6254525211884964,1.4194247692956903,0.9992081762277751,0.8597141861159463,sim_basic
3,2,14,0,1.0,0.0,1.0,numberbar_pos,-0.9997034244024502,0.5495132427535246,0.6254525211884964,1.4194247692956903,0.9997034244024502,0.8597141861159463,sim_basic
3,2,15,1,0.0,1.0,1.0,numberbar_pos,0.1402858138840537,0.6657033355716524,0.6254525211884964,1.4194247692956903,0.3744363971691643,0.8597141861159463,sim_basic
3,2,16,1,0.0,1.0,1.0,numberbar_pos,0.052543697903292164,0.6928247493124419,0.6254525211884964,1.4194247692956903,0.3744363971691643,0.9474563020967078,sim_basic
3,2,17,0,1.0,0.0,1.0,numberbar_pos,-0.3744363971691643,0.29733808422250907,0.6254525211884964,1.4194247692956903,0.3744363971691643,0.9803198904228886,sim_basic
3,2,18,1,0.0,1.0,1.0,numberbar_pos,0.019680109577111415,0.767174355610102,0.6254525211884964,1.4194247692956903,0.14024420853497332,0.9803198904228886,sim_basic
3,2,19,0,1.0,0.0,1.0,numberbar_pos,-0.14024420853497332,0.22971947187300135,0.6254525211884964,1.4194247692956903,0.14024420853497332,0.9926288645751588,sim_basic
3,2,20,1,0.0,1.0,1.0,numberbar_pos,0.007371135424841246,0.7915678928355705,0.6254525211884964,1.4194247692956903,0.05252811472468902,0.9926288645751588,sim_basic
3,2,21,1,0.0,1.0,1.0,numberbar_pos,0.0027608401893524093,0.79264551002594,0.6254525211884964,1.4194247692956903,0.05252811472468902,0.9972391598106476,sim_basic
3,2,22,0,1.0,0.0,1.0,numberbar_pos,-0.05252811472468902,0.2069519316365389,0.6254525211884964,1.4194247692956903,0.05252811472468902,0.9989659342676765,sim_basic
3,2,23,1,0.0,1.0,1.0,numberbar_pos,0.0010340657323234526,0.8005971666090729,0.6254525211884964,1.4194247692956903,0.01967427293685369,0.9989659342676765,sim_basic
3,2,24,1,0.0,1.0,1.0,numberbar_pos,0.00038730671296716146,0.8007436810347729,0.6254525211884964,1.4194247692956903,0.01967427293685369,0.9996126932870328,sim_basic
3,2,25,1,0.0,0.0,0.0,numberbar_pos,-0.9998549352471314,0.800798536823353,0.6254525211884964,1.4194247692956903,0.01967427293685369,0.9998549352471314,sim_basic
3,2,26,0,1.0,1.0,0.0,numberbar_pos,0.9803257270631464,0.37668594356382296,0.6254525211884964,1.4194247692956903,0.01967427293685369,0.3744931451740523,sim_basic
3,2,27,0,1.0,1.0,0.0,numberbar_pos,0.36717852948555574,0.5906559318870327,0.6254525211884964,1.4194247692956903,0.6328214705144443,0.3744931451740523,sim_basic
3,2,28,0,1.0,1.0,0.0,numberbar_pos,0.13752579249253027,0.6665567078821971,0.6254525211884964,1.4194247692956903,0.8624742075074697,0.3744931451740523,sim_basic
3,2,29,0,1.0,1.0,0.0,numberbar_pos,0.051509938849631176,0.6931198058768869,0.6254525211884964,1.4194247692956903,0.9484900611503688,0.3744931451740523,sim_basic
3,2,30,1,0.0,0.0,0.0,numberbar_pos,-0.3744931451740523,0.29724009784356664,0.6254525211884964,1.4194247692956903,0.9807070822701359,0.3744931451740523,sim_basic
3,2,31,0,1.0,1.0,0.0,numberbar_pos,0.01929291772986408,0.7672671204391028,0.6254525211884964,1.4194247692956903,0.9807070822701359,0.14026546335713172,sim_basic
3,2,32,0,1.0,1.0,0.0,numberbar_pos,0.007226113694638325,0.7703116125655646,0.6254525211884964,1.4194247692956903,0.9927738863053617,0.14026546335713172,sim_basic
3,2,33,1,0.0,0.0,0.0,numberbar_pos,-0.14026546335713172,0.22855530096689805,0.6254525211884964,1.4194247692956903,0.9972934773340679,0.14026546335713172,sim_basic
3,2,34,1,0.0,0.0,0.0,numberbar_pos,-0.05253607566474103,0.2073436754382278,0.6254525211884964,1.4194247692956903,0.9972934773340679,0.05253607566474103,sim_basic
4,0,0,1,0.0,-1.0,1.0,numberbar_mixed,-1.0,0.5,0.20634817236358538,1.9445191996002684,0.0,0.0,sim_basic
4,0,1,0,1.0,-1.0,1.0,numberbar_mixed,-1.0,0.5989874644669444,0.20634817236358538,1.9445191996002684,0.0,-0.20634817236358538,sim_basic
4,0,2,1,0.0,-1.0,1.0,numberbar_mixed,-0.7936518276364146,0.5,0.20634817236358538,1.9445191996002684,-0.20634817236358538,-0.20634817236358538,sim_basic
4,0,3,0,1.0,1.0,1.0,numberbar_mixed,1.2063481723635854,0.578946750201624,0.20634817236358538,1.9445191996002684,-0.20634817236358538,-0.3701167764893788,sim_basic
4,0,4,0,1.0,-1.0,1.0,numberbar_mixed,-1.0425795682377919,0.6905081391199756,0.20634817236358538,1.9445191996002684,0.04257956823779194,-0.3701167764893788,sim_basic
4,0,5,1,0.0,1.0,1.0,numberbar_mixed,1.370116776489379,0.4051232216443544,0.20634817236358538,1.9445191996002684,-0.17255482021169236,-0.3701167764893788,sim_basic
4,0,6,0,1.0,-1.0,1.0,numberbar_mixed,-0.8274451797883077,0.45869594692131493,0.20634817236358538,1.9445191996002684,-0.17255482021169236,-0.08739568373610845,sim_basic
4,0,7,1,0.0,1.0,1.0,numberbar_mixed,1.0873956837361085,0.6218961644030373,0.20634817236358538,1.9445191996002684,-0.34329662079206796,-0.08739568373610845,sim_basic
4,0,8,0,1.0,-1.0,1.0,numberbar_mixed,-0.656703379207932,0.2821301876373862,0.20634817236358538,1.9445191996002684,-0.34329662079206796,0.13698642823888885,sim_basic
4,0,9,1,0.0,1.0,1.0,numberbar_mixed,0.8630135717611112,0.7680655898978141,0.20634817236358538,1.9445191996002684,-0.47880616287661526,0.13698642823888885,sim_basic
4,0,10,1,0.0,1.0,1.0,numberbar_mixed,0.6849322985032359,0.8240023836689996,0.20634817236358538,1.9445191996002684,-0.47880616287661526,0.3150677014967641,sim_basic
4,0,11,1,0.0,1.0,1.0,numberbar_mixed,0.5435977705143035,0.8603897262186156,0.20634817236358538,1.9445191996002684,-0.47880616287661526,0.45640222948569653,sim_basic
4,0,12,1,0.0,1.0,1.0,numberbar_mixed,0.4314273640677573,0.8845915240134627,0.20634817236358538,1.9445191996002684,-0.47880616287661526,0.5685726359322427,sim_basic
4,0,13,1,0.0,-1.0,0.0,numberbar_mixed,-1.6575968840152635,0.9011223258054872,0.20634817236358538,1.9445191996002684,-0.47880616287661526,0.6575968840152636,sim_basic
4,0,14,0,1.0,-1.0,0.0,numberbar_mixed,-0.5211938371233847,0.17586029820783738,0.20634817236358538,1.9445191996002684,-0.47880616287661526,0.31555479648314,sim_basic
4,0,15,1,0.0,-1.0,0.0,numberbar_mixed,-1.31555479648314,0.852428699029561,0.20634817236358538,1.9445191996002684,-0.5863535586141899,0.31555479648314,sim_basic
4,0,16,1,0.0,-1.0,0.0,numberbar_mixed,-1.0440924685846955,0.7731026995871338,0.20634817236358538,1.9445191996002684,-0.5863535586141899,0.044092468584695566,sim_basic
4,0,17,1,0.0,-1.0,0.0,numberbar_mixed,-0.8286458959136594,0.6914643943312515,0.20634817236358538,1.9445191996002684,-0.5863535586141899,-0.17135410408634053,sim_basic
4,0,18,1,0.0,-1.0,0.0,numberbar_mixed,-0.65765632975529,0.6164440149723868,0.20634817236358538,1.9445191996002684,-0.5863535586141899,-0.34234367024470996,sim_basic
4,0,19,1,0.0,-1.0,0.0,numberbar_mixed,-0.5219501480669425,0.5524559262511317,0.20634817236358538,1.9445191996002684,-0.5863535586141899,-0.4780498519330575,sim_basic
4,0,20,0,1.0,1.0,0.0,numberbar_mixed,1.58635355861419,0.49970820180562225,0.20634817236358538,1.9445191996002684,-0.5863535586141899,-0.5857533110515738,sim_basic
4,0,21,1,0.0,-1.0,0.0,numberbar_mixed,-0.4142466889484262,0.3462975339646379,0.20634817236358538,1.9445191996002684,-0.259012401071682,-0.5857533110515738,sim_basic
4,0,22,0,1.0,1.0,0.0,numberbar_mixed,1.2590124010716819,0.6903101381516512,0.20634817236358538,1.9445191996002684,-0.259012401071682,-0.6712323582237482,sim_basic
4,0,23,0,1.0,1.0,0.0,numberbar_mixed,0.9992174931274511,0.786968102250987,0.20634817236358538,1.9445191996002684,0.0007825068725488826,-0.6712323582237482,sim_basic
4,0,24,0,1.0,1.0,0.0,numberbar_mixed,0.7930307896268781,0.8465351028673554,0.20634817236358538,1.9445191996002684,0.20696921037312185,-0.6712323582237482,sim_basic
4,0,25,0,1.0,-1.0,1.0,numberbar_mixed,-1.370609664440679,0.8834878331071655,0.20634817236358538,1.9445191996002684,0.3706096644406791,-0.6712323582237482,sim_basic
4,0,26,0,1.0,-1.0,1.0,numberbar_mixed,-1.087786865159478,0.8139566582911961,0.20634817236358538,1.9445191996002684,0.08778686515947792,-0.6712323582237482,sim_basic
4,0,27,0,1.0,-1.0,1.0,numberbar_mixed,-0.8633240336127057,0.7387448665474331,0.20634817236358538,1.9445191996002684,-0.13667596638729423,-0.6712323582237482,sim_basic
4,0,28,0,1.0,-1.0,1.0,numberbar_mixed,-0.6851786971191653,0.6666446573043026,0.20634817236358538,1.9445191996002684,-0.3148213028808346,-0.6712323582237482,sim_basic
4,0,29,0,1.0,1.0,1.0,numberbar_mixed,1.4562066747738371,0.603033670774485,0.20634817236358538,1.9445191996002684,-0.45620667477383703,-0.6712323582237482,sim_basic
4,0,30,1,0.0,1.0,1.0,numberbar_mixed,1.6712323582237483,0.2684655800751274,0.20634817236358538,1.9445191996002684,-0.15572108885060176,-0.6712323582237482,sim_basic
4,0,31,1,0.0,1.0,1.0,numberbar_mixed,1.326376615509393,0.4177922731781799,0.20634817236358538,1.9445191996002684,-0.15572108885060176,-0.3263766155093929,sim_basic
4,0,32,0,1.0,-1.0,1.0,numberbar_mixed,-0.8442789111493982,0.45007615740249496,0.20634817236358538,1.9445191996002684,-0.15572108885060176,-0.05268122503323164,sim_basic
4,0,33,1,0.0,-1.0,1.0,numberbar_mixed,-0.9473187749667684,0.6316095923971446,0.20634817236358538,1.9445191996002684,-0.329936499131398,-0.05268122503323164,sim_basic
4,0,34,1,0.0,1.0,1.0,numberbar_mixed,1.2481587228933348,0.5396710528150852,0.20634817236358538,1.9445191996002684,-0.329936499131398,-0.24815872289333493,sim_basic
4,1,0,1,0.0,-1.0,0.0,numberbar_neg,-1.0,0.5,0.20634817236358538,1.9445191996002684,0.0,0.0,sim_basic
4,1,1,0,1.0,0.0,0.0,numberbar_neg,0.0,0.5989874644669444,0.20634817236358538,1.9445191996002684,0.0,-0.20634817236358538,sim_basic
4,1,2,0,1.0,-1.0,0.0,numberbar_neg,-1.0,0.5989874644669444,0.20634817236358538,1.9445191996002684,0.0,-0.20634817236358538,sim_basic
4,1,3,0,1.0,0.0,0.0,numberbar_neg,0.20634817236358538,0.5,0.20634817236358538,1.9445191996002684,-0.20634817236358538,-0.20634817236358538,sim_basic
